,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_hour_pillar_minus_heavenly_sin,0.0720172,0.113921,0.121562,-0.980491,0.0104789,-0.00568208,-0.00329397,0.0204033,-0.306494,0.113252,-0.0153791,-0.00392817,,,,,,,,,-0.00893479,0.008429,,-0.00252864,-0.0111684,0.034303,0.0441019,0.0176795,0.0377232,,0.0458027,-0.00823621,-0.0113293,0.0720172,,-1,0.000904409,,,0.1143,0.00123524,0.00590695,0.00250803,0.00319549,-0.0148158,0.12217,0.000138692,-0.00590695,-0.00250803,-0.0142158,0.0121871,-0.995903,0.00148111,1,-0.000904409,-0.00148111,-0.0031328,0.00961406,0.00962618,0.00948704,-0.000451378,-0.0103589,-0.00373093,-0.0061772,0.00842835,0.00496146,-0.00236723,-0.00339071,-0.00338905,-0.00279877,-0.00248333,-0.00496146,0.00236723,0.00746887,0.00145411,0.0208962,-0.00178015,-0.00948704,0.000451378,0.0134199,0.00275557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000703515,0.00148111,-0.0015953,-0.000188698,-2.45663e-05,,-0.00313131,-0.00148111,-0.00561273,0.00180972,0.00940817,,0.00257104,0.00148111,-0.00746008,-0.00728536,0.00744757,,0.0126037,0.00148111,-0.00739735,-0.00598577,-0.00169104,,-0.00795697,-0.00148111,0.00442856,0.000376097,-0.000109074,,-0.00351113,-0.00148111,0.00100956,0.0056225,-0.000922689,0.00345106
current_hour_pillar_minus_heavenly_cos,-0.0490804,-0.337389,-0.342122,-0.0010437,0.00101142,-0.010364,0.0144232,-0.00940511,-0.947335,-0.336822,0.015349,-0.00238582,,,,,,,,,-0.000781633,0.0160089,,-0.00461182,0.00106638,-0.0360632,-0.00688687,-0.0607266,-0.0287284,,-0.015246,0.000570145,-0.000224055,-0.0490804,,0.000904409,-1,,,-0.339181,0.00548152,-0.00152056,0.00138088,-0.0167444,-0.0013946,-0.342152,-0.015592,0.00152056,-0.00138088,0.0156996,0.0135746,0.000449327,-0.00850887,-0.000904409,1,0.00850887,0.00456376,0.000293466,0.00573943,-0.00169614,-0.000128384,-0.00054277,-0.00162155,-0.0106435,0.00567823,0.0131198,-0.00948832,-0.00861176,-0.0108651,0.0138236,-0.00660186,-0.0131198,0.00948832,0.00618035,0.0119908,-0.0114729,0.0214629,0.00169614,0.000128384,-0.00267447,0.00078208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00288073,-0.00850887,-0.0119392,-0.00945095,-0.0146783,,-0.00415903,0.00850887,0.00904405,0.00452023,0.016098,,0.00270165,-0.00850887,0.00159044,-0.00799093,-0.00666697,,0.00565751,-0.00850887,0.00276243,0.0054031,-0.0156563,,0.0052343,0.00850887,0.0102289,0.00225107,0.0209042,,-0.00771947,0.00850887,-0.00584019,0.00109014,0.0105635,0.000445947
current_hour_pillar_minus_earthly_sin,0.0131113,0.000280574,-0.00353675,-0.173782,-0.0825359,-0.118876,-0.055456,0.00048794,-0.00649673,0.00097436,0.0372098,-0.142797,,,,,,,,,-0.00976762,-0.00703248,,-0.0014738,-0.00987489,0.00334244,0.0133416,-0.000410393,0.00543159,,-0.000410393,-0.00931943,-0.00793072,0.0131113,,0.00148111,-0.00850887,,,0.00185315,-0.0166678,-0.00217415,0.0228012,0.00705845,0.00396748,-0.00362537,0.00418681,0.00217415,-0.0228012,-0.00647844,-0.00847409,0.00089605,-1,-0.00148111,0.00850887,1,0.666667,-0.0818064,-0.019118,0.0269111,-0.0217482,0.0106201,0.00969321,-0.170101,-0.26257,-0.0073673,-0.150542,-0.165379,-0.0761308,-0.0581099,-0.215117,0.0073673,0.150542,0.221863,0.383633,-0.000189665,0.0241727,-0.0269111,0.0217482,-0.0155065,-0.0146433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051513,-1,0.0221417,0.289196,-0.00138102,,0.000193242,1,-0.0133961,-0.23186,-0.000945213,,0.0118667,-1,0.0178785,0.167553,-0.00570599,,0.00997255,-1,0.00886128,0.502112,0.00311625,,-0.00458281,1,-0.0179769,-0.621187,-0.00244055,,-0.0105453,1,-0.0135814,-0.184798,0.00701999,-0.0390611
current_hour_pillar_minus_earthly_cos,0.00681788,0.00351727,-0.00253299,-0.113976,-0.0579469,0.00799714,-0.102115,-0.0121943,-0.00258098,0.00351383,0.0511112,-0.0426808,,,,,,,,,-0.123748,-0.0092205,,-0.0017914,-0.119741,0.00113368,0.00525846,0.0228188,-0.00658892,,-0.00386614,-0.124153,-0.118071,0.00681788,,0.0031328,-0.00456376,,,0.00519214,-0.0160761,-0.00149719,0.015896,0.014083,-0.00104625,-0.00289429,0.00757146,0.00149719,-0.015896,-0.00974992,-0.00556664,0.00250477,-0.666667,-0.0031328,0.00456376,0.666667,1,-0.0599908,0.010629,0.0118457,-0.0121786,0.0398417,-0.0707399,0.0133177,-0.455505,-0.106812,-0.0232358,-0.163822,0.459231,-0.0677234,-0.137444,0.106812,0.0232358,0.14459,-0.219137,-0.00949136,-0.0206691,-0.0118457,0.0121786,0.00284368,0.109185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117311,-0.664116,-0.00851959,0.365385,0.0240823,,-0.00108787,0.664116,0.0128864,-0.323093,0.0181221,,0.0176965,-0.664116,-0.0162249,0.21155,0.0438637,,0.0140038,-0.664116,0.0294328,0.133427,-0.034684,,-0.0133383,0.664116,-0.0289631,-0.380673,0.0170457,,-0.0120592,0.664116,0.022258,-0.173796,-0.0127285,0.519204
current_month_pillar_heavenly,-0.00228701,0.0039839,0.000631439,0.00462766,0.995282,-0.0525917,0.00972383,-0.154143,-0.0032528,0.00290808,0.0295595,-0.0291291,,,,,,,,,0.00340997,0.0110759,,-0.0143666,0.0067563,-0.003972,0.0308449,-0.00449193,0.0403534,,0.0447886,0.00431352,-0.00984228,-0.00228701,,-0.00961406,-0.000293466,,,0.00268075,0.0147969,0.000277563,0.050619,-0.0214177,-0.00362735,0.00291886,-0.0189513,-0.000277563,-0.050619,0.0150113,0.00319342,-0.00981027,0.0818064,0.00961406,0.000293466,-0.0818064,-0.0599908,1,0.0846968,-0.668534,0.0271668,-0.0101179,-0.0955567,-0.0461179,0.0228913,0.0476915,-0.0387704,-0.0253624,-0.00844168,0.0106704,-0.0376097,-0.0476915,0.0387704,0.0158865,-0.00483314,-0.162464,0.0484238,0.668534,-0.0271668,-0.0154447,0.0512732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000134512,0.0818064,-0.00398988,-0.0845277,-0.0158341,,-0.0162544,-0.0818064,0.0135096,0.0701054,0.0476033,,0.0036398,0.0818064,-0.0148577,-0.0649962,-0.00368399,,0.00591129,0.0818064,0.0138893,-0.0486585,-0.0619011,,0.00332331,-0.0818064,-0.0279183,0.105053,0.0405506,,-0.0116737,-0.0818064,0.0119405,0.0434258,0.00452019,0.0292616
current_month_pillar_earthly,-0.00444531,0.00656736,-0.0136675,-0.00559796,0.17731,0.114489,-0.0866703,-0.00875591,-0.00898337,0.00457335,0.135003,0.161412,,,,,,,,,-0.0978249,0.0586211,,-0.00193413,-0.0691358,-0.0206443,0.00548952,-0.0518412,-0.0165532,,-0.0369334,-0.093793,-0.0874797,-0.00444531,,-0.00962618,-0.00573943,,,0.00598163,0.00699767,-0.0148683,-0.000794972,0.0103468,-0.00455409,-0.0130105,-0.00745569,0.0148683,0.000794972,-0.0143711,0.0184058,-0.00907528,0.019118,0.00962618,0.00573943,-0.019118,0.010629,0.0846968,1,-0.0752607,0.0543943,-0.366918,-0.449388,0.106816,-0.0453685,-0.140578,-0.0116405,-0.0132828,0.120964,-0.0911802,0.0223975,0.140578,0.0116405,0.00292951,-0.090871,-0.0123491,-0.0134211,0.0752607,-0.0543943,0.321429,0.38957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00422105,0.019118,-0.41681,-0.0226602,0.220416,,0.00445991,-0.019118,0.281066,0.0329273,0.124156,,0.0111617,0.019118,-0.363719,0.0134248,0.254478,,0.00913396,0.019118,-0.259656,-0.0458398,-0.286165,,-0.0123804,-0.019118,0.277543,0.0556845,-0.0495091,,-9.45038e-05,-0.019118,0.292238,0.0021298,-0.0262947,0.030931
current_month_pillar_heavenly_sin,0.00815209,-0.0125331,0.00708931,-0.0133962,-0.666896,0.0321452,-0.0225154,0.653787,-0.00127806,-0.0100162,-0.0641825,0.0240011,,,,,,,,,0.0067558,-0.0257547,,0.00871962,0.00396825,-0.0045741,-0.0071577,0.0104547,-0.0174902,,-0.0350027,0.00473053,0.0174635,0.00815209,,-0.00948704,0.00169614,,,-0.0116936,-0.00934899,0.0140537,0.00238621,0.00398193,0.00362327,0.00589552,0.00934633,-0.0140537,-0.00238621,-0.00398012,-0.00896541,-0.0088301,-0.0269111,0.00948704,-0.00169614,0.0269111,0.0118457,-0.668534,-0.0752607,1,0.0144948,0.00717079,0.133315,0.0343985,-0.0377053,-0.0411346,0.000238307,-0.00709221,0.00943967,-0.0243449,0.00285988,0.0411346,-0.000238307,0.00905289,-0.00751187,0.658952,0.0426853,-1,-0.0144948,-0.019712,-0.112335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124708,-0.0269111,0.0384567,0.0779994,-0.0474178,,0.0218171,0.0269111,-0.0162624,-0.0770412,0.0207495,,-0.0170213,-0.0269111,0.0427926,0.0841705,-0.052312,,-0.0125262,-0.0269111,-0.0341069,0.0626788,0.0244709,,0.0108048,0.0269111,0.0131476,-0.0772065,0.00867293,,0.018579,0.0269111,-0.0285878,-0.0733764,0.036123,-0.00324699
current_month_pillar_heavenly_cos,-0.00191712,0.00289447,0.00355442,0.00341919,0.031918,0.0133589,-0.029437,-0.0161022,0.00066897,0.00447561,-0.0922636,0.000811639,,,,,,,,,0.0289369,0.0246786,,-0.00878915,0.0330205,-0.00695238,-0.00886691,0.014964,-0.010486,,0.0184418,0.0306946,0.0345129,-0.00191712,,0.000451378,0.000128384,,,0.00577622,-0.0245847,0.00241929,0.00681527,0.0059567,-0.00226116,0.00497094,-0.00956525,-0.00241929,-0.00681527,-0.00115726,-0.00188815,-0.000385316,0.0217482,-0.000451378,-0.000128384,-0.0217482,-0.0121786,0.0271668,0.0543943,0.0144948,1,-0.111578,0.00503918,0.0179204,-0.0428507,-0.017553,-0.0437045,-0.0169302,0.0139484,-0.0301979,-0.0132886,0.017553,0.0437045,-0.00485852,-0.0242456,-0.0209669,-0.000398361,-0.0144948,-1,0.101319,0.0153216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016066,0.0217482,-0.0411095,0.0331978,-0.027208,,-0.00134898,-0.0217482,-0.0215195,-0.0513032,0.0872667,,0.0232538,0.0217482,-0.0320284,0.0450996,-0.0242382,,0.0217002,0.0217482,0.0060091,0.0257679,-0.0547627,,-0.014144,-0.0217482,0.0446558,-0.0103728,0.0222098,,-0.0212572,-0.0217482,-0.0110977,-0.047867,0.0765158,-0.0171542
current_month_pillar_earthly_sin,-0.000822518,-0.0108284,0.000395015,0.00887133,-0.0386611,0.206031,-0.148685,0.0171094,0.00333854,-0.00699684,0.0101849,0.00323164,,,,,,,,,-0.374976,-0.0751112,,0.0136751,-0.386553,0.0243265,0.00490834,0.000636058,0.00131697,,0.0737196,-0.378287,-0.391274,-0.000822518,,0.0103589,0.00054277,,,-0.00906872,-0.015218,0.00631789,0.00155804,0.0117519,0.00154308,-0.000140477,0.00754628,-0.00631789,-0.00155804,-0.00218406,-0.00813293,0.010892,-0.0106201,-0.0103589,-0.00054277,0.0106201,0.0398417,-0.0101179,-0.366918,0.00717079,-0.111578,1,0.0139429,0.191404,-0.121692,-0.302575,0.00992897,-0.0178019,0.250913,-0.160981,0.0649028,0.302575,-0.00992897,-0.00444469,-0.188056,-0.00829052,0.326604,-0.00717079,0.111578,-0.866187,-0.0130627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121965,-0.0106201,0.253287,0.0194046,-0.199092,,-0.0103912,0.0106201,0.295579,0.00634448,-0.277031,,-0.00127969,-0.0106201,0.155268,0.0846172,-0.10566,,-0.0134523,-0.0106201,-0.120597,-0.0535314,0.108688,,0.0017811,0.0106201,-0.342791,0.0406573,0.290912,,0.00415914,0.0106201,0.243322,-0.0382479,-0.239885,0.0720885
current_month_pillar_earthly_cos,-0.0017539,-0.00724424,0.00393246,0.0022004,-0.13732,-0.274363,0.243949,0.130723,0.00245044,-0.00799509,-0.0428608,-0.323955,,,,,,,,,0.463178,-0.0601701,,-0.000465519,0.480956,-0.0108818,0.00215963,-0.0734532,0.00750063,,-0.000659404,0.459408,0.460136,-0.0017539,,0.00373093,0.00162155,,,-0.00618336,-0.0179547,0.00345466,0.0076763,-0.00132583,0.00168457,0.00377214,0.0016249,-0.00345466,-0.0076763,-0.0109011,0.00614699,0.00395361,-0.00969321,-0.00373093,-0.00162155,0.00969321,-0.0707399,-0.0955567,-0.449388,0.133315,0.00503918,0.0139429,1,-0.25829,0.160583,0.414476,0.0136181,0.00911493,-0.336909,0.263873,-0.102407,-0.414476,-0.0136181,0.0409703,0.286019,0.0947558,0.378085,-0.133315,-0.00503918,-0.0208709,-0.865901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00695803,-0.00969321,0.273698,-0.0269196,-0.246078,,0.00228315,0.00969321,-0.135503,0.0125651,0.0986584,,-0.0129077,-0.00969321,0.330912,-0.109048,-0.291272,,0.00498531,-0.00969321,-0.323198,0.0950315,0.289406,,0.00080913,0.00969321,0.123685,-0.0671757,-0.099076,,-0.0016446,0.00969321,-0.228434,0.0517625,0.188614,-0.103617
current_year_pillar_heavenly,-0.00291731,0.00415554,-0.00376006,0.0362865,-0.0325738,0.992055,-0.158483,-0.0206821,0.0114977,0.00481941,0.00816022,0.757611,,,,,,,,,-0.338132,0.022054,,0.00601538,-0.337729,0.0130182,0.0110061,0.0171567,-0.0268356,,-0.0157239,-0.335962,-0.337148,-0.00291731,,0.0061772,0.0106435,,,0.00402857,0.00121448,-0.00881417,-0.00909112,0.00808616,0.00843739,-0.00409729,0.00239285,0.00881417,0.00909112,0.00327947,-0.012709,0.00667762,0.170101,-0.0061772,-0.0106435,-0.170101,0.0133177,-0.0461179,0.106816,0.0343985,0.0179204,0.191404,-0.25829,1,-0.432337,-0.682753,0.114809,-0.0438843,0.39437,-0.136043,0.0834142,0.682753,-0.114809,-0.142588,-0.352633,-0.00619554,-0.143076,-0.0343985,-0.0179204,-0.0576212,0.312885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0046012,0.170101,-0.0578135,0.206357,0.0478582,,0.00693826,-0.170101,0.141398,-0.312034,-0.0159331,,-0.00694421,0.170101,-0.152052,0.509364,0.0954471,,-0.0139654,0.170101,-0.0358625,0.226052,-0.0869064,,0.00819367,-0.170101,-0.0812438,-0.0265396,0.0850156,,0.0128717,-0.170101,0.215073,-0.456333,-0.0837965,0.0563792
current_year_pillar_earthly,0.00748683,-0.00701515,-0.000406852,0.0378845,0.0168226,-0.379631,0.239023,-0.0403182,-0.00775575,-0.00626649,-0.0404816,-0.267544,,,,,,,,,0.226037,0.00296812,,-0.00991262,0.230043,-0.0210608,-0.0143463,-0.0430205,0.013909,,0.0266676,0.226714,0.218572,0.00748683,,-0.00842835,-0.00567823,,,-0.00718643,0.00201094,0.00461866,-0.0147263,-0.00572915,-0.00172243,0.00016159,-0.00634107,-0.00461866,0.0147263,-0.00152042,0.00581643,-0.00810031,0.26257,0.00842835,0.00567823,-0.26257,-0.455505,0.0228913,-0.0453685,-0.0377053,-0.0428507,-0.121692,0.160583,-0.432337,1,0.367445,0.145093,0.0915378,-0.473175,0.229211,0.402753,-0.367445,-0.145093,0.155141,0.141955,-0.053518,0.128435,0.0377053,0.0428507,-0.00958622,-0.219111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00216267,0.26257,0.00761414,-0.253138,-0.0560637,,-0.000461816,-0.26257,-0.0682856,0.34365,-0.00544505,,-0.00975845,0.26257,0.0735318,-0.45897,-0.07244,,-0.00419388,0.26257,-0.000937087,-0.454405,0.0624457,,0.00182394,-0.26257,0.0736938,0.0996789,-0.0260268,,0.00711394,-0.26257,-0.115042,0.416274,0.0451237,-0.278752
current_year_pillar_heavenly_sin,-0.00450802,-0.00225386,-0.00112725,-0.00379713,0.0299753,-0.697881,0.517719,-0.000462247,-0.0140594,-0.00245278,-0.0221866,-0.422259,,,,,,,,,0.526598,-0.0116712,,-0.00887082,0.537929,-0.0308247,-0.00724064,-0.0626644,0.016429,,0.0200694,0.524513,0.525204,-0.00450802,,-0.00496146,-0.0131198,,,-0.00298909,0.00599992,0.00602809,0.00156781,-0.010407,-0.00661794,-0.00123846,-0.00094085,-0.00602809,-0.00156781,0.000337584,0.0108064,-0.00516248,0.0073673,0.00496146,0.0131198,-0.0073673,-0.106812,0.0476915,-0.140578,-0.0411346,-0.017553,-0.302575,0.414476,-0.682753,0.367445,1,-0.00797018,0.0575542,-0.678961,0.561739,-0.233166,-1,0.00797018,-0.0989339,0.604699,-0.00888199,0.0708919,0.0411346,0.017553,0.256216,-0.367942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0106192,0.0073673,0.0370959,-0.51361,-0.0309106,,0.00458741,-0.0073673,-0.185682,0.411251,0.0857838,,-0.00991263,0.0073673,0.207575,-0.733253,-0.0895776,,0.00415058,0.0073673,0.0257407,-0.167409,0.0793864,,0.00501034,-0.0073673,0.170584,0.333141,-0.132549,,0.00247336,-0.0073673,-0.309295,0.538334,0.149868,-0.165819
current_year_pillar_heavenly_cos,0.000165245,0.00860526,0.00262968,0.0281572,-0.0390117,0.133587,-0.224311,-0.0290386,0.0100008,0.0108237,0.0178764,0.0723487,,,,,,,,,-0.00865286,-0.00522769,,-0.0112851,-0.00886524,-0.0139216,0.00853634,-0.0309417,0.0148243,,0.0183523,-0.00907259,-0.00707786,0.000165245,,0.00236723,0.00948832,,,0.00907829,-0.00305423,-0.00512486,0.00917894,-0.00208998,0.00498987,0.00270039,-0.00294579,0.00512486,-0.00917894,0.00385301,-0.000182155,0.00189173,0.150542,-0.00236723,-0.00948832,-0.150542,-0.0232358,-0.0387704,-0.0116405,0.000238307,-0.0437045,0.00992897,0.0136181,0.114809,0.145093,-0.00797018,1,0.912238,0.175866,-0.164366,0.696395,0.00797018,-1,-0.721802,-0.137859,-0.0283436,-0.0111475,-0.000238307,0.0437045,-0.0102328,0.0272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0165271,0.150542,0.0201579,-0.129639,-0.0167736,,0.0202095,-0.150542,-0.0115528,0.515815,0.00623333,,-0.0178072,0.150542,0.0191115,-0.179263,-0.0268861,,-0.0155536,0.150542,0.00975571,-0.522535,-0.0319669,,0.0186838,-0.150542,-0.0167031,0.135271,0.0279675,,0.0178312,-0.150542,-0.0141008,0.602229,0.0241216,0.186883
current_year_pillar_earthly_sin,-0.00153396,0.00728673,0.00527366,0.0316344,-0.0262067,-0.018775,-0.292412,-0.0223048,0.00947039,0.00947055,0.0143616,-0.0482975,,,,,,,,,0.0270226,-0.00358833,,-0.006737,0.0212331,-0.00289672,0.011834,-0.021936,0.0240835,,0.0104601,0.0258402,0.0277038,-0.00153396,,0.00339071,0.00861176,,,0.00748159,-0.00045871,-0.00279448,0.00808519,-0.00785887,0.00942407,0.00526562,-0.002775,0.00279448,-0.00808519,0.00714315,-0.000860141,0.00279106,0.165379,-0.00339071,-0.00861176,-0.165379,-0.163822,-0.0253624,-0.0132828,-0.00709221,-0.0169302,-0.0178019,0.00911493,-0.0438843,0.0915378,0.0575542,0.912238,1,0.118126,-0.252019,0.68764,-0.0575542,-0.912238,-0.814264,-0.0360955,-0.0189064,-0.0439544,0.00709221,0.0169302,0.0255545,0.024937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0184959,0.165379,0.0225318,-0.1704,0.00163524,,0.0191073,-0.165379,-0.0229215,0.588295,0.00767208,,-0.0181543,0.165379,0.0254786,-0.218667,-0.0323618,,-0.0182328,0.165379,0.0274442,-0.512369,-0.0350517,,0.0231269,-0.165379,-0.0152662,0.171703,-0.000569365,,0.0163724,-0.165379,-0.0302519,0.675696,0.0355222,0.151543
current_year_pillar_earthly_cos,-0.0018678,0.00479918,0.0032165,0.0164738,0.00657052,0.36611,-0.517088,0.00130943,0.0113129,0.00496662,0.0291046,0.183087,,,,,,,,,-0.433418,0.0129712,,0.00106879,-0.440903,0.0253317,0.00527366,0.0679124,-0.00582744,,-0.0075018,-0.431777,-0.426659,-0.0018678,,0.00338905,0.0108651,,,0.00563527,-0.00584301,-0.00153934,-0.00210343,0.00925617,0.00386684,0.00332818,0.00136572,0.00153934,0.00210343,-0.00360781,-0.00516487,0.00322555,0.0761308,-0.00338905,-0.0108651,-0.0761308,0.459231,-0.00844168,0.120964,0.00943967,0.0139484,0.250913,-0.336909,0.39437,-0.473175,-0.678961,0.175866,0.118126,1,-0.517885,0.31683,0.678961,-0.175866,-0.0798629,-0.868464,0.00879338,-0.0647418,-0.00943967,-0.0139484,-0.17495,0.31023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118714,0.0761308,-0.0410648,0.376163,0.0309418,,-0.00256116,-0.0761308,0.158519,-0.178484,-0.0480199,,0.010207,0.0761308,-0.170207,0.513054,0.0950272,,-0.00253594,0.0761308,-0.0232519,-0.223031,-0.0679449,,-0.00758964,-0.0761308,-0.131815,-0.0632395,0.105582,,-0.00255175,-0.0761308,0.253772,-0.219934,-0.125299,0.729987
