,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_day_pillar_minus_heavenly_sin,0.00410925,0.659203,-0.659424,-0.00301085,-0.00187604,-0.000320242,0.00292454,-0.00152804,0.00410925,0.363312,0.0132894,0.00206028,,,,,,,,,0.00030669,0.00882523,9.74505e-05,-0.000488414,-0.000159154,0.00298773,0.0140541,0.00310053,0.00666548,,0.00116818,0.00106196,0.00104594,0.00415345,-0.00031061,-0.0067696,-0.00484088,0.000566528,0.000751313,0.662284,0.00195948,-1,-0.00255896,-0.00833325,0.000192014,-0.662151,-0.0125139,1,0.00255896,0.0150119,0.00756377,-0.00321198,0.00222914,0.0067696,0.00484088,-0.00257667,-0.000746568,-0.00155033,-0.00349304,0.00357362,-0.00134116,0.00102549,0.00141994,-0.000739705,0.007132,0.00209118,-0.0018968,-0.00283432,-0.00213864,0.00266004,0.00163569,-0.00209118,0.0018968,0.0033869,0.000413903,-0.000874185,-0.00764545,-0.00357362,0.00134116,-0.00515968,-0.00430876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000588172,-0.00011791,0.000639123,0.0026478,-0.00400002,0.00194889,0.000100193,-0.00370219,-0.0022173,-0.00319019,0.00338292,-0.00454789,0.00050683,-0.000441047,0.00130578,0.00132141,-0.00407407,-0.00347051,-0.000300296,0.00157518,0.00211369,0.00280849,-0.00364722,0.00109807,-0.000292074,0.000613014,-0.00147172,-0.00258979,0.00391628,-0.00369984,-0.000132197,-0.00223126,-0.00249682,-0.00107256,0.00235861,0.00109126,0.000297053
current_day_pillar_minus_heavenly_cos,-0.00197826,-0.0279067,0.0275595,0.00151633,0.0190837,-0.00810242,0.00229082,-0.0124719,-0.00197826,-0.0150709,-0.00871185,-0.00192102,,,,,,,,,-0.000497655,0.0111066,-0.00287942,0.000257144,0.000784731,-0.00494016,0.00024049,0.00491728,-0.000897284,,0.00522412,0.000425791,0.00200175,-0.00158866,-0.00359407,0.00209273,0.00342256,0.00735578,0.0024181,-0.0286081,0.00483694,-0.00255896,-1,-0.000288227,-0.00665216,0.0286497,-0.00440477,0.00255896,1,-0.00720567,0.0106895,0.00119246,0.00379505,-0.00209273,-0.00342256,-0.00981301,0.00848615,0.019797,-0.00555446,0.00215716,0.00608432,0.00263295,0.00522555,-0.00747346,-0.00660251,0.00178097,0.000729843,0.00138907,-0.00165991,0.00211022,-0.00318119,-0.00178097,-0.000729843,-0.00148496,0.00328068,-0.0131039,0.00232399,-0.00215716,-0.00608432,-0.00336405,0.00245419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00530022,0.00191593,0.00546238,0.00802163,0.00594883,-0.0104095,0.00169827,-0.00473382,-0.0061793,-0.0035334,-0.00594603,0.00894643,0.00339301,0.00369758,0.0080307,0.00566661,0.00530628,-0.0187216,-0.00116776,0.00720396,0.00217668,-0.000868869,0.00837153,-0.0151295,-0.00361709,-0.00623039,-0.00440205,-0.00474203,-0.00972805,0.00989277,0.000727498,-0.00428197,-0.00912922,-0.00320749,-0.00459283,0.0148598,0.00289737
current_day_pillar_minus_earthly_sin,-0.000947161,0.0249592,-0.0456383,0.00316122,0.00961102,-0.0129718,-0.00361257,-0.0139863,-0.000947161,0.0261971,-0.0351788,-0.00881297,,,,,,,,,0.000334679,0.00564104,-0.00227647,0.00798916,0.000411228,0.000352613,-0.00464419,-0.0104639,0.00109305,,-0.0137435,0.000774811,0.00453751,-0.000875416,-0.000741399,0.00224239,-0.00718787,0.00161812,-3.31104e-05,0.000827447,0.313615,-0.0150119,0.00720567,-0.865965,-0.00798855,-0.018078,-0.359067,0.0150119,-0.00720567,1,0.00463331,0.00317552,6.70463e-05,-0.00224239,0.00718787,-0.000788127,0.00103742,0.00823892,0.00481299,-0.00670162,0.00475117,-0.0068995,0.00163276,-0.0109705,-0.00217313,0.00672408,-0.0075324,-0.00679975,-0.00488553,-0.00556879,-0.0125844,-0.00672408,0.0075324,0.0117709,0.00616593,-0.0168464,0.0322615,0.00670162,-0.00475117,-0.00175976,-0.0182445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00166294,-0.19076,0.000730752,0.0192216,0.00986036,-0.0379456,-0.00112409,-0.283183,-0.00121566,-0.0166503,-0.00941677,0.0437405,0.00100104,-0.107768,0.00210201,0.0196471,0.00567924,-0.0109885,0.000672148,0.112065,0.00135425,0.0159058,0.0103221,-0.00767229,-0.00138711,0.28066,-0.000436606,-0.0220242,-0.00946081,0.0317196,-0.000654635,-0.237934,-0.00232344,-0.0209021,-0.00800718,0.0131949,0.000154877
current_day_pillar_minus_earthly_cos,0.00751361,0.0438172,-0.0454543,-0.00281838,-0.00830483,-0.00910911,0.00684722,-0.00791843,0.00751361,0.0393296,-0.00754973,-0.0188735,,,,,,,,,0.0186223,-0.0113688,0.00259229,0.0028161,0.0181638,0.0148549,-0.0150425,-0.00649867,-0.0332305,,0.0164345,0.0177246,0.0125918,0.00724314,0.0026586,-0.00730048,0.00258525,-0.0045084,-0.000930512,0.00725787,0.378866,-0.00756377,-0.0106895,0.000450804,-0.866091,-0.00350888,-0.434662,0.00756377,0.0106895,0.00463331,1,-0.00269954,-0.00195614,0.00730048,-0.00258525,0.00455436,0.00275181,-0.00949298,0.0189698,-0.00995431,-0.00754078,-0.000973253,0.0116359,-0.00819662,0.000831587,0.00357753,-0.0104993,-0.0120806,0.00051109,0.00593942,-0.00495439,-0.00357753,0.0104993,0.0117728,-0.0029839,-0.010356,0.0243974,0.00995431,0.00754078,0.00109457,-0.0157824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036415,-0.229863,0.000938066,-0.0139867,0.00855702,0.00364959,-0.000249447,0.103173,0.00072486,0.022728,-0.0125451,0.0032363,-0.00269273,-0.279116,0.00164653,-0.0122336,0.00557118,0.0241629,-0.000834479,0.287308,-0.00182328,-0.0307958,0.00563451,0.02255,0.00301989,-0.116664,-0.000116387,0.0213708,-0.0092678,-0.0107736,0.000417538,0.185705,2.22274e-07,0.0201591,-0.0101274,-0.0166952,0.00951449
current_hour_pillar_minus_heavenly,-0.151279,0.0224521,0.0279702,0.995111,-0.00118306,-0.00177425,0.00202891,-0.000950019,-0.151279,0.024348,-0.00357944,-0.00152071,,,,,,,,,-0.00112327,0.00410362,0.0117017,-0.00231497,-0.000721139,-0.00882085,0.00850585,-0.0088585,0.00886099,,0.00908521,-0.000780905,-0.00148855,-0.152282,0.00418477,0.619392,-0.0226751,-0.00948504,-0.00186225,0.0224803,-0.000106392,0.00321198,-0.00119246,-0.00101427,0.00186099,0.0281503,0.000497808,-0.00321198,0.00119246,0.00317552,-0.00269954,1,-0.0159877,-0.619392,0.0226751,0.00404051,0.00346267,-0.00147065,0.00269048,-0.00059974,0.00192909,-0.000957801,-0.00101987,-0.00178231,-0.000303784,0.0010513,-0.00329601,-0.00348003,-0.00133016,0.00180823,-0.00298791,-0.0010513,0.00329601,0.00337402,0.00183022,-0.00106575,0.00186417,0.00059974,-0.00192909,0.000549581,0.00115459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0236515,-0.000459902,0.01583,0.00130559,0.000752825,3.18199e-05,0.019931,-0.000323178,-0.0154403,-0.0012991,-0.00178289,0.0012584,-0.0178352,0.000446848,0.0119483,0.00181601,0.000356074,0.00258129,-0.00633749,0.000141462,0.0168127,0.00100882,0.00274996,-0.000666134,0.017906,9.32165e-05,-0.0212288,-0.00114939,-0.00184881,0.00175986,0.0165203,-0.000873009,-0.0117771,-0.00246593,-0.00195544,-0.00156053,-0.00077337
current_hour_pillar_minus_earthly,0.0177949,0.00201702,-0.00137106,0.0750106,0.01275,0.0186101,0.0148678,0.00108523,0.0177949,0.00106349,-0.000176519,0.0235281,,,,,,,,,0.00496378,-0.000306554,0.172897,0.0229709,0.00594482,-8.69693e-05,-0.00259789,0.0013018,-0.00401345,,-0.0104566,0.00477868,0.00485612,0.0132195,-0.00526343,-0.00264006,-0.00206513,0.0385407,0.434997,0.00208362,-0.000445178,-0.00222914,-0.00379505,-0.000778338,0.00195762,-0.00149239,0.00170165,0.00222914,0.00379505,6.70463e-05,-0.00195614,-0.0159877,1,0.00264006,0.00206513,-0.0819004,-0.455259,0.0129257,2.60046e-05,-0.00323236,0.0054193,-0.00527044,0.00267819,0.027743,0.0354227,-0.00398192,0.0134943,0.0167023,0.0173736,0.0144481,0.0290568,0.00398192,-0.0134943,-0.0339261,-0.0693099,0.00143434,-0.00661976,0.00323236,-0.0054193,0.00534136,0.000618891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251287,0.00220042,-0.412658,0.00151721,-0.0443189,0.00026328,0.0278488,-0.00176666,0.437002,-0.00444033,0.0270001,0.00217462,0.313785,0.0033817,-0.624025,-0.000268923,-0.0214534,-0.00221673,-0.282987,0.00118557,-0.52958,-0.00121687,-0.0768889,-0.00180962,-0.0178146,-0.000935351,0.233022,0.000801384,0.100146,-0.000668536,-0.180502,-0.00269105,0.632867,-0.0017978,0.0190227,0.00268649,0.00898848
current_hour_pillar_minus_heavenly_sin,0.695271,0.0678595,0.056806,-0.621003,0.000171332,0.001627,-0.00273263,0.000688822,0.695271,0.0657625,5.16187e-05,0.00107301,,,,,,,,,0.000401617,-0.00331899,-0.00181723,0.000427974,-0.000422932,0.00655979,0.00149825,0.00659517,0.00276141,,-0.00646074,0.000122592,0.000665248,0.699078,-0.00527948,-1,0.000219493,0.00604731,0.00276476,0.0681028,0.00147433,-0.0067696,0.00209273,-5.85361e-05,-0.00440393,0.0572907,-0.00228677,0.0067696,-0.00209273,-0.00224239,0.00730048,-0.619392,0.00264006,1,-0.000219493,-0.000185302,-0.00631498,0.000577415,-0.00409457,0.000938803,-0.0023725,0.00140038,0.0003031,0.00160668,0.000449884,-0.00118798,0.0025982,0.00253025,0.00200992,-0.00241791,0.00270914,0.00118798,-0.0025982,-0.00242873,-0.00282693,0.000824148,-0.00243316,-0.000938803,0.0023725,-0.000979844,-0.000287601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00442155,-0.000326071,-0.00501712,-0.00184047,-1.02729e-05,-0.00211664,0.00029247,-0.000387334,0.0046849,0.00132786,0.000867551,0.000485905,0.00384287,-0.00125828,-0.0065714,-0.00218279,-0.000639533,-0.00545738,0.000137814,0.000793189,-0.00196524,-0.000553907,-0.00357901,-0.00182311,-0.00296823,0.000181961,0.0037397,0.00173758,0.00157456,0.000461142,-0.00107019,0.000739508,0.00588211,0.0025305,0.00196327,0.00397934,0.00163892
current_hour_pillar_minus_heavenly_cos,-0.0409473,-0.0524854,-0.0598255,0.0253667,-0.000325736,-0.000717086,-0.00191924,0.00410186,-0.0409473,-0.0554233,0.00453486,-0.00117579,,,,,,,,,-0.000276646,0.00240436,0.00220249,-0.000375604,-0.000818259,0.00428622,0.00788676,0.00176134,0.000886867,,3.36378e-05,-8.19673e-05,-0.000442607,-0.0411731,-0.00127536,0.000219493,-1,-0.00228501,0.00588801,-0.0528167,0.000581711,-0.00484088,0.00342256,-0.00567293,0.00323853,-0.0602804,-8.55026e-05,0.00484088,-0.00342256,0.00718787,-0.00258525,0.0226751,0.00206513,-0.000219493,1,0.00760736,-0.00331097,-0.000473946,0.00188103,0.00298987,-0.00194971,-0.00345056,0.00123035,-0.000763565,0.000801324,0.000159142,0.000242001,0.001302,0.000142306,-0.00182893,0.00084137,-0.000159142,-0.000242001,-0.000312635,-0.000557231,0.00435171,-0.00208568,-0.00298987,0.00194971,0.00280977,0.000572198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000621842,-0.00249398,-0.000259377,0.00157292,0.000633544,0.00149161,-0.000790488,0.000659809,0.00198061,-0.00358452,0.000383281,-0.000182382,-0.000502418,-0.00384334,0.00240468,-0.00197616,-0.000171814,0.00369957,-0.00437077,-0.00321942,0.00233248,-0.00239877,-0.00136859,0.00312339,0.00263848,0.00397312,-0.00237154,-0.0005991,-4.09095e-05,-0.00222917,0.000322894,0.00190146,-0.000114005,0.00114842,0.00101125,-0.00245331,0.000802155
current_hour_pillar_minus_earthly_sin,0.0519968,-0.00172668,0.0030853,0.00791376,2.76869e-05,0.00117109,0.00276456,-0.0014106,0.0519968,-0.000907533,0.00153313,0.00173436,,,,,,,,,-0.00736211,-0.00299619,0.47336,-0.0854355,-0.00747088,-0.00388389,-0.0100381,-0.0123761,-0.00840072,,-0.0270239,-0.00759749,-0.00556069,-0.00718227,0.526793,0.000185302,-0.00760736,-0.771618,0.006435,-0.00181118,0.00047937,0.00257667,0.00981301,0.000368392,-0.00281092,0.00359359,-0.00429919,-0.00257667,-0.00981301,-0.000788127,0.00455436,0.00404051,-0.0819004,-0.000185302,0.00760736,1,-0.00731691,3.55181e-05,0.000217732,-0.000578262,-0.00418258,0.00229038,-0.00405319,0.00154378,-0.000956621,0.00178101,-0.000789577,-0.00427892,0.00509416,0.0030777,-0.00237561,-0.00178101,0.000789577,0.00138284,-0.00473907,-0.00156351,0.0012829,0.000578262,0.00418258,-0.00441843,0.00187647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.487089,0.00138049,0.0997654,-0.00621641,-0.00394962,-0.00307759,0.0386479,-0.00190775,0.324594,0.00520691,0.00157779,0.000103599,-0.292917,-0.000569977,0.131147,-0.00486615,-0.00608069,1.54896e-06,-0.142624,0.00163585,-0.178203,-0.00178125,-0.00678934,-0.000692855,0.417107,-0.00277451,-0.187864,0.00432858,0.0075787,0.00434535,0.0243264,-0.000486308,0.248353,0.00468173,0.00362144,-0.00117757,0.00604265
current_hour_pillar_minus_earthly_cos,0.0210863,-0.00197503,0.000899046,-0.0403121,-0.015851,-0.0248655,-0.0095811,-0.00043366,0.0210863,-0.00156497,0.00556902,-0.0325653,,,,,,,,,-0.0188899,-0.000840654,-0.312491,-0.073003,-0.0202223,-0.00609682,0.00575775,-0.0130931,0.00346301,,0.00749658,-0.0187807,-0.0183908,-0.00332568,0.394773,0.00631498,0.00331097,0.0189716,-0.90773,-0.00233952,0.00446704,0.000746568,-0.00848615,-0.000920067,-0.00373672,0.000771773,-0.000456961,-0.000746568,0.00848615,0.00103742,0.00275181,0.00346267,-0.455259,-0.00631498,-0.00331097,-0.00731691,1,-0.0163002,0.000336212,0.00595137,-0.00344656,0.0128212,-0.00984759,-0.0343922,-0.0683082,-0.00201092,-0.0318775,-0.0441242,0.000208809,-0.00825007,-0.0538764,0.00201092,0.0318775,0.0481941,0.06514,-0.000475021,0.00489342,-0.00595137,0.00344656,-0.00675497,0.00926372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0998877,-0.00660301,0.415826,0.00333851,0.059099,0.000377914,-0.00566448,0.00465482,-0.236239,0.00403495,-0.0534041,0.000204097,-0.249157,-0.00300623,0.527825,-0.00108189,0.0243038,0.00409713,0.459848,4.73374e-05,-0.185125,0.00547648,0.0932992,0.000154882,-0.225347,0.00504353,-0.042351,-0.0108155,-0.122569,0.00234342,0.125004,0.00210873,-0.395535,0.00686059,-0.0327215,-0.00256662,0.00874067
current_month_pillar_heavenly,-0.00122093,0.00642485,0.00436049,-0.000378431,0.995314,-0.049597,0.0123623,-0.141635,-0.00122093,0.00729045,0.029219,-0.0354113,,,,,,,,,-0.00562476,0.00937163,-0.00027676,-0.0130775,-0.00516683,-0.00212686,0.0301148,-0.000357564,0.0244724,,0.02101,-0.0046315,-0.0133833,-0.00122415,-4.9085e-05,-0.000577415,0.000473946,0.00175808,0.000225899,0.00653275,0.000194261,0.00155033,-0.019797,-0.010554,0.0161954,0.00280429,0.0143495,-0.00155033,0.019797,0.00823892,-0.00949298,-0.00147065,0.0129257,0.000577415,-0.000473946,3.55181e-05,-0.0163002,1,0.0728447,-0.665511,0.0430927,-0.00871977,-0.0898654,-0.0453182,0.0307592,0.0480825,-0.0333181,-0.0259008,-0.0190714,0.013699,-0.0358523,-0.0480825,0.0333181,0.0146087,0.00855916,-0.147869,0.0327551,0.665511,-0.0430927,-0.0207265,0.0558159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000674186,0.00091495,0.00770144,0.0129077,-0.0996021,-0.0169779,0.00145358,-0.00728846,-0.00708952,-0.00409132,0.0866974,0.039747,-0.000729221,0.00158544,0.0086853,-0.0212214,-0.0778928,0.0137496,-0.00178839,-0.0115977,0.017098,0.00277876,-0.0517219,-0.0403672,-0.000357463,0.0100468,-0.0188775,-0.0391346,0.115554,0.042599,0.00196645,-0.00475065,-0.00742691,0.0209786,0.0553969,-0.0164159,0.0114025
current_month_pillar_earthly,-0.00269606,0.00273149,-0.00335371,0.00269702,0.165196,0.117878,-0.0676391,9.02818e-05,-0.00269606,-0.00186875,0.139021,0.163746,,,,,,,,,-0.0702791,0.0604957,-0.00157084,-0.00144221,-0.0380758,-0.0136605,0.0102628,-0.042363,-0.00624121,,-0.0229451,-0.0658343,-0.0618873,-0.00268525,-0.000311705,0.00409457,-0.00188103,0.00128081,-0.000707921,0.00165087,0.00813482,0.00349304,0.00555446,-0.00141769,-0.0062754,-0.00324432,-0.00211647,-0.00349304,-0.00555446,0.00481299,0.0189698,0.00269048,2.60046e-05,-0.00409457,0.00188103,0.000217732,0.000336212,0.0728447,1,-0.0626031,0.0633775,-0.377239,-0.429255,0.107818,-0.0106514,-0.149297,-0.0334785,-0.0426635,0.0996426,-0.0765923,0.0342043,0.149297,0.0334785,0.035475,-0.0826977,-0.003284,-0.0109516,0.0626031,-0.0633775,0.316057,0.368873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00140952,-0.00487233,0.000628435,-0.393218,-0.014168,0.216944,-0.000989441,0.00451982,-0.000609379,0.247399,0.0143486,0.112862,-0.000121038,-0.00290049,0.00198546,-0.351146,0.036463,0.253791,0.00055088,0.00287459,0.00184149,-0.254911,-0.0184003,-0.256984,-0.00169723,-0.00202771,-0.00103106,0.259546,0.0278921,-0.057944,0.000389444,0.0019678,-0.00205014,0.274532,-0.0333696,-0.0318643,0.0159121
current_month_pillar_heavenly_sin,0.00275498,-0.00503305,-0.00935026,-0.000843274,-0.663407,0.0345603,-0.0246642,0.647982,0.00275498,-0.00271042,-0.0621686,0.0375227,,,,,,,,,0.0102837,-0.022218,-0.00097988,0.00554154,0.0108642,-0.00252646,-0.00947031,0.00903057,-0.00473206,,-0.0159998,0.00833701,0.0163371,0.00288107,-0.000994718,-0.000938803,-0.00298987,-0.000618542,-0.000417913,-0.00415572,-0.00883156,-0.00357362,-0.00215716,0.00220168,0.00462477,-0.00929373,-0.00014651,0.00357362,0.00215716,-0.00670162,-0.00995431,-0.00059974,-0.00323236,0.000938803,0.00298987,-0.000578262,0.00595137,-0.665511,-0.0626031,1,-0.00010073,0.00537118,0.123996,0.0386854,-0.053047,-0.0360503,-0.00580838,-0.00702742,0.0170976,-0.0260113,-0.00369807,0.0360503,0.00580838,0.00389133,-0.0124905,0.651746,0.0507228,-1,0.00010073,-0.0121181,-0.106755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000644743,0.0136913,-0.00135925,0.0287162,0.0825956,-0.0454861,-0.00132619,-0.00516376,0.000936055,-0.00676859,-0.0859783,0.0254258,0.00062597,0.00900447,-0.0034319,0.0502571,0.088191,-0.0599223,0.00160642,0.00856636,-0.00593957,-0.0212033,0.0657401,0.00878741,0.000570476,-0.0146422,0.00460668,0.0162073,-0.0760534,0.00731887,-0.00157566,-0.00590123,0.00349325,-0.0368326,-0.0788685,0.0487742,0.0122724
current_month_pillar_heavenly_cos,-0.00148957,0.00122702,0.0035166,0.00235885,0.0479919,0.0168124,-0.0391417,-0.0141142,-0.00148957,0.00194836,-0.0926073,0.00522904,,,,,,,,,0.0223467,0.0204029,-0.00462249,-0.0129737,0.0263088,-0.00117773,-0.00349525,0.00815592,-0.0161335,,0.0093689,0.0240473,0.0264728,-0.00118708,-0.00315919,0.0023725,0.00194971,0.0048291,-0.000492348,0.00118323,0.00202492,0.00134116,-0.00608432,-0.0127585,0.00770154,0.00155336,0.018956,-0.00134116,0.00608432,0.00475117,-0.00754078,0.00192909,0.0054193,-0.0023725,-0.00194971,-0.00418258,-0.00344656,0.0430927,0.0633775,-0.00010073,1,-0.108913,-0.00677826,0.0202414,-0.0311782,-0.0187097,-0.0389008,-0.0133849,0.0161176,-0.0400666,-0.00339966,0.0187097,0.0389008,-0.00605064,-0.0270077,-0.0202264,0.0125011,0.00010073,-1,0.104076,0.0283994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00337116,0.00596037,0.00434901,-0.0107103,0.0231458,-0.0105824,-0.00181422,-0.011871,-0.00556497,-0.0495452,-0.0382239,0.0717306,0.000438497,0.0132468,0.00494062,-0.0161645,0.0363243,0.00728051,0.000610103,0.0112698,0.00825747,0.0117095,0.0134276,-0.0434529,-0.00319153,-0.0027463,-0.0082473,0.0167248,-0.000237611,0.00489489,0.000677674,-0.0167868,-0.00498722,-0.0183341,-0.0378154,0.0533766,-0.021024
current_month_pillar_earthly_sin,0.00167013,-0.00602432,-0.00307987,-0.00119879,-0.0376374,0.183803,-0.153206,0.0234173,0.00167013,-0.00473364,-0.0151539,-0.0223191,,,,,,,,,-0.384084,-0.0737944,0.00857964,0.010874,-0.396375,0.0163332,-0.00974679,-0.00702646,-0.0244972,,0.044586,-0.387676,-0.395682,0.00130854,0.00524917,-0.00140038,0.00345056,-0.00433701,-0.00691639,-0.00714283,0.0142979,-0.00102549,-0.00263295,0.0116299,-0.0161163,-0.00325697,0.00145183,0.00102549,0.00263295,-0.0068995,-0.000973253,-0.000957801,-0.00527044,0.00140038,-0.00345056,0.00229038,0.0128212,-0.00871977,-0.377239,0.00537118,-0.108913,1,0.0150276,0.167594,-0.11736,-0.28717,0.0118816,-0.0253619,0.227275,-0.16207,0.0405507,0.28717,-0.0118816,0.0210357,-0.157734,-0.000840542,0.31673,-0.00537118,0.108913,-0.865287,-0.0147973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00944746,0.00426421,-0.000500253,0.246034,0.0396724,-0.206642,0.00929325,0.00548703,0.00439467,0.318508,-0.00327602,-0.250041,-0.00781643,0.00230863,-0.00289179,0.139966,0.0817852,-0.112615,-0.00343347,0.000185051,-0.0128357,-0.132269,-0.0393563,0.100819,0.00672061,-0.00938401,0.0068491,-0.334954,0.0123787,0.300939,0.00686053,0.00660881,0.00466361,0.260613,-0.0365995,-0.230162,0.0700112
