,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
2665,2024-02-20 09:00:00+08:00,175.87,185.255,167.014,179.912,2892,HSI,^HSI,1329579254481998492,2025-06-02 09:22:10.700305+08:00,己巳,甲寅,己酉,甲子,辛巳,甲辰,己酉,丙戌,己巳,甲卯,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2666,2024-02-20 10:00:00+08:00,179.442,181.021,177.045,178.793,1557,HSI,^HSI,11612836564411145951,2025-06-02 09:22:10.700305+08:00,己巳,甲寅,己酉,甲子,辛巳,甲辰,己酉,丙戌,丙申,甲卯,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2667,2024-02-20 11:00:00+08:00,129.952,130.912,126.563,130.395,7581,HSI,^HSI,2095332412596006499,2025-06-02 09:22:10.700305+08:00,庚午,己巳,甲子,乙丑,辛巳,甲辰,己酉,丙戌,庚午,甲辰,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2669,2024-02-20 13:00:00+08:00,161.258,167.787,152.85,165.717,3627,HSI,^HSI,10539900784153946831,2025-06-02 09:22:10.700305+08:00,辛未,己巳,甲子,丙寅,辛巳,甲辰,己酉,丙戌,辛未,己辰,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2670,2024-02-20 14:00:00+08:00,194.99,202.947,189.419,195.89,6510,HSI,^HSI,11234155399262846296,2025-06-02 09:22:10.700305+08:00,辛未,己巳,甲子,丙寅,辛巳,甲辰,己酉,丙戌,戊戌,己辰,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2671,2024-02-20 15:00:00+08:00,174.375,182.036,166.246,172.552,2734,HSI,^HSI,11144288278397566711,2025-06-02 09:22:10.700305+08:00,壬申,己巳,甲子,丁卯,辛巳,甲辰,己酉,丙戌,壬申,己巳,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2689,2024-02-21 09:00:00+08:00,103.892,105.093,95.8917,102.199,5299,HSI,^HSI,12073900804561422069,2025-06-02 09:22:10.700305+08:00,辛巳,乙卯,庚戌,丙子,辛巳,甲辰,己酉,丙戌,辛巳,乙辰,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2690,2024-02-21 10:00:00+08:00,167.942,170.254,159.689,161.214,9771,HSI,^HSI,15547818791122211281,2025-06-02 09:22:10.700305+08:00,辛巳,乙卯,庚戌,丙子,辛巳,甲辰,己酉,丙戌,戊申,乙辰,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2691,2024-02-21 11:00:00+08:00,167.331,174.256,158.705,170.003,2243,HSI,^HSI,7868133174475066919,2025-06-02 09:22:10.700305+08:00,壬午,庚午,乙丑,丁丑,辛巳,甲辰,己酉,丙戌,壬午,乙巳,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2693,2024-02-21 13:00:00+08:00,184.29,192.758,176.461,183.387,3124,HSI,^HSI,12058631715442269957,2025-06-02 09:22:10.700305+08:00,癸未,庚午,乙丑,戊寅,辛巳,甲辰,己酉,丙戌,癸未,庚巳,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2694,2024-02-21 14:00:00+08:00,118.298,118.548,111.544,115.939,9618,HSI,^HSI,7725276347107025466,2025-06-02 09:22:10.700305+08:00,癸未,庚午,乙丑,戊寅,辛巳,甲辰,己酉,丙戌,庚戌,庚巳,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2695,2024-02-21 15:00:00+08:00,189.085,198.986,182.059,188.683,2746,HSI,^HSI,17502823054723310909,2025-06-02 09:22:10.700305+08:00,甲申,庚午,乙丑,己卯,辛巳,甲辰,己酉,丙戌,甲申,庚午,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2713,2024-02-22 09:00:00+08:00,135.807,143.001,129.651,136.397,3766,HSI,^HSI,5709494895648855461,2025-06-02 09:22:10.700305+08:00,癸巳,丙辰,辛亥,戊子,辛巳,甲辰,己酉,丙戌,癸巳,丙巳,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2714,2024-02-22 10:00:00+08:00,187.526,195.946,185.045,194.221,3921,HSI,^HSI,16513804624202543532,2025-06-02 09:22:10.700305+08:00,癸巳,丙辰,辛亥,戊子,辛巳,甲辰,己酉,丙戌,庚申,丙巳,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2715,2024-02-22 11:00:00+08:00,109.516,117.64,108.6,109.968,8423,HSI,^HSI,15098251635282341457,2025-06-02 09:22:10.700305+08:00,甲午,辛未,丙寅,己丑,辛巳,甲辰,己酉,丙戌,甲午,丙午,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2717,2024-02-22 13:00:00+08:00,103.333,103.469,96.4448,97.3247,7486,HSI,^HSI,16471369099562642708,2025-06-02 09:22:10.700305+08:00,乙未,辛未,丙寅,庚寅,辛巳,甲辰,己酉,丙戌,乙未,辛午,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2718,2024-02-22 14:00:00+08:00,105.042,112.748,103.861,112.635,6401,HSI,^HSI,14935883484041672342,2025-06-02 09:22:10.700305+08:00,乙未,辛未,丙寅,庚寅,辛巳,甲辰,己酉,丙戌,壬戌,辛午,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2719,2024-02-22 15:00:00+08:00,174.601,179.483,171.825,172.552,2115,HSI,^HSI,6211998350752069548,2025-06-02 09:22:10.700305+08:00,丙申,辛未,丙寅,辛卯,辛巳,甲辰,己酉,丙戌,丙申,辛未,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2737,2024-02-23 09:00:00+08:00,102.218,110.668,92.81,97.3847,4034,HSI,^HSI,11633324187401146684,2025-06-02 09:22:10.700305+08:00,乙巳,丁巳,壬子,庚子,辛巳,甲辰,己酉,丙戌,乙巳,丁午,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2738,2024-02-23 10:00:00+08:00,160.138,163.22,154.001,155.262,6826,HSI,^HSI,10776058322661504312,2025-06-02 09:22:10.700305+08:00,乙巳,丁巳,壬子,庚子,辛巳,甲辰,己酉,丙戌,壬申,丁午,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2739,2024-02-23 11:00:00+08:00,100.554,107.589,92.8015,104.401,2470,HSI,^HSI,7275721159773874665,2025-06-02 09:22:10.700305+08:00,丙午,壬申,丁卯,辛丑,辛巳,甲辰,己酉,丙戌,丙午,丁未,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2741,2024-02-23 13:00:00+08:00,149.908,156.879,148.108,149.003,7978,HSI,^HSI,16476924887978045238,2025-06-02 09:22:10.700305+08:00,丁未,壬申,丁卯,壬寅,辛巳,甲辰,己酉,丙戌,丁未,壬未,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2742,2024-02-23 14:00:00+08:00,186.296,196.131,184.533,188.771,7464,HSI,^HSI,4799625116654334346,2025-06-02 09:22:10.700305+08:00,丁未,壬申,丁卯,壬寅,辛巳,甲辰,己酉,丙戌,甲戌,壬未,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2743,2024-02-23 15:00:00+08:00,194.599,199.799,190.775,193.277,9378,HSI,^HSI,6477319029153923620,2025-06-02 09:22:10.700305+08:00,戊申,壬申,丁卯,癸卯,辛巳,甲辰,己酉,丙戌,戊申,壬申,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2809,2024-02-26 09:00:00+08:00,115.531,120.101,112.772,118.039,9838,HSI,^HSI,5315323246519860052,2025-06-02 09:22:10.700305+08:00,辛巳,庚申,乙卯,丙子,辛巳,甲辰,己酉,丙戌,辛巳,庚酉,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2810,2024-02-26 10:00:00+08:00,107.595,107.669,105.976,107.089,6032,HSI,^HSI,2847759715827585738,2025-06-02 09:22:10.700305+08:00,辛巳,庚申,乙卯,丙子,辛巳,甲辰,己酉,丙戌,戊申,庚酉,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2811,2024-02-26 11:00:00+08:00,183.032,187.842,176.192,180.292,6570,HSI,^HSI,16398767688474404972,2025-06-02 09:22:10.700305+08:00,壬午,乙亥,庚午,丁丑,辛巳,甲辰,己酉,丙戌,壬午,庚戌,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2813,2024-02-26 13:00:00+08:00,192.859,192.943,185.983,189.181,3035,HSI,^HSI,7793717640492710301,2025-06-02 09:22:10.700305+08:00,癸未,乙亥,庚午,戊寅,辛巳,甲辰,己酉,丙戌,癸未,乙戌,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2814,2024-02-26 14:00:00+08:00,191.328,192.185,185.141,186.967,4047,HSI,^HSI,5101345286692795089,2025-06-02 09:22:10.700305+08:00,癸未,乙亥,庚午,戊寅,辛巳,甲辰,己酉,丙戌,庚戌,乙戌,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2815,2024-02-26 15:00:00+08:00,113.601,117.447,110.205,116.494,5503,HSI,^HSI,12021978672226676846,2025-06-02 09:22:10.700305+08:00,甲申,乙亥,庚午,己卯,辛巳,甲辰,己酉,丙戌,甲申,乙亥,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2833,2024-02-27 09:00:00+08:00,178.555,181.592,170.434,174.614,2931,HSI,^HSI,3009497679932723432,2025-06-02 09:22:10.700305+08:00,癸巳,辛酉,丙辰,戊子,辛巳,甲辰,己酉,丙戌,癸巳,辛戌,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2834,2024-02-27 10:00:00+08:00,126.805,135.78,123.028,125.678,7414,HSI,^HSI,1766923629903398779,2025-06-02 09:22:10.700305+08:00,癸巳,辛酉,丙辰,戊子,辛巳,甲辰,己酉,丙戌,庚申,辛戌,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2835,2024-02-27 11:00:00+08:00,152.158,161.515,145.273,148.062,5723,HSI,^HSI,14994662843817652605,2025-06-02 09:22:10.700305+08:00,甲午,丙子,辛未,己丑,辛巳,甲辰,己酉,丙戌,甲午,辛亥,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2837,2024-02-27 13:00:00+08:00,152.508,152.785,149.56,149.698,1796,HSI,^HSI,1537146664749159934,2025-06-02 09:22:10.700305+08:00,乙未,丙子,辛未,庚寅,辛巳,甲辰,己酉,丙戌,乙未,丙亥,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2838,2024-02-27 14:00:00+08:00,162.687,167.349,158.624,166.03,1229,HSI,^HSI,9333356278654732562,2025-06-02 09:22:10.700305+08:00,乙未,丙子,辛未,庚寅,辛巳,甲辰,己酉,丙戌,壬戌,丙亥,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2839,2024-02-27 15:00:00+08:00,184.622,187.795,181.984,182.058,2019,HSI,^HSI,1685354454187740158,2025-06-02 09:22:10.700305+08:00,丙申,丙子,辛未,辛卯,辛巳,甲辰,己酉,丙戌,丙申,丙子,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2857,2024-02-28 09:00:00+08:00,113.643,123.002,110.433,119.042,8887,HSI,^HSI,10333522081550057972,2025-06-02 09:22:10.700305+08:00,乙巳,壬戌,丁巳,庚子,辛巳,甲辰,己酉,丙戌,乙巳,壬亥,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2858,2024-02-28 10:00:00+08:00,187.664,196.617,180.809,186.066,3323,HSI,^HSI,12276918017316653063,2025-06-02 09:22:10.700305+08:00,乙巳,壬戌,丁巳,庚子,辛巳,甲辰,己酉,丙戌,壬申,壬亥,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2859,2024-02-28 11:00:00+08:00,158.221,162.231,152.678,159.675,3006,HSI,^HSI,2322171974831049764,2025-06-02 09:22:10.700305+08:00,丙午,丁丑,壬申,辛丑,辛巳,甲辰,己酉,丙戌,丙午,壬子,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2861,2024-02-28 13:00:00+08:00,103.942,108.579,94.8096,95.4895,5107,HSI,^HSI,16390561979778213533,2025-06-02 09:22:10.700305+08:00,丁未,丁丑,壬申,壬寅,辛巳,甲辰,己酉,丙戌,丁未,丁子,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2862,2024-02-28 14:00:00+08:00,188.604,188.939,186.143,186.963,6986,HSI,^HSI,3597025079009485407,2025-06-02 09:22:10.700305+08:00,丁未,丁丑,壬申,壬寅,辛巳,甲辰,己酉,丙戌,甲戌,丁子,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2863,2024-02-28 15:00:00+08:00,155.358,160.592,150.317,152.104,4334,HSI,^HSI,16007083118760334205,2025-06-02 09:22:10.700305+08:00,戊申,丁丑,壬申,癸卯,辛巳,甲辰,己酉,丙戌,戊申,丁丑,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2881,2024-02-29 09:00:00+08:00,151.239,157.419,142.474,143.09,2077,HSI,^HSI,473663989473177585,2025-06-02 09:22:10.700305+08:00,丁巳,癸亥,戊午,壬子,辛巳,甲辰,己酉,丙戌,丁巳,癸子,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2882,2024-02-29 10:00:00+08:00,142.599,151.092,142.074,144.263,6490,HSI,^HSI,9500533218676196647,2025-06-02 09:22:10.700305+08:00,丁巳,癸亥,戊午,壬子,辛巳,甲辰,己酉,丙戌,甲申,癸子,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2883,2024-02-29 11:00:00+08:00,181.285,184.123,174.397,181.924,8622,HSI,^HSI,8243724892933506668,2025-06-02 09:22:10.700305+08:00,戊午,戊寅,癸酉,癸丑,辛巳,甲辰,己酉,丙戌,戊午,癸丑,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2885,2024-02-29 13:00:00+08:00,190.147,196.965,181.922,182.755,3328,HSI,^HSI,4127600458956849145,2025-06-02 09:22:10.700305+08:00,己未,戊寅,癸酉,甲寅,辛巳,甲辰,己酉,丙戌,己未,戊丑,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2886,2024-02-29 14:00:00+08:00,153.565,159.023,152.906,157.621,9842,HSI,^HSI,1568610512154241800,2025-06-02 09:22:10.700305+08:00,己未,戊寅,癸酉,甲寅,辛巳,甲辰,己酉,丙戌,丙戌,戊丑,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2887,2024-02-29 15:00:00+08:00,193.84,194.421,190.775,191.026,1849,HSI,^HSI,2583391284608516983,2025-06-02 09:22:10.700305+08:00,庚申,戊寅,癸酉,乙卯,辛巳,甲辰,己酉,丙戌,庚申,戊寅,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2905,2024-03-01 09:00:00+08:00,118.834,120.651,113.464,116.139,4958,HSI,^HSI,11351685411203964051,2025-06-02 09:22:10.700305+08:00,己巳,甲子,己未,甲子,辛巳,甲辰,己酉,丙戌,己巳,甲丑,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2906,2024-03-01 10:00:00+08:00,104.457,110.959,100.757,105.901,8494,HSI,^HSI,9297216568584884757,2025-06-02 09:22:10.700305+08:00,己巳,甲子,己未,甲子,辛巳,甲辰,己酉,丙戌,丙申,甲丑,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2907,2024-03-01 11:00:00+08:00,103.378,109.856,101.184,105.742,2352,HSI,^HSI,9426370541976399873,2025-06-02 09:22:10.700305+08:00,庚午,己卯,甲戌,乙丑,辛巳,甲辰,己酉,丙戌,庚午,甲寅,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2909,2024-03-01 13:00:00+08:00,102.93,110.181,95.3816,108.897,9063,HSI,^HSI,18443770892313425322,2025-06-02 09:22:10.700305+08:00,辛未,己卯,甲戌,丙寅,辛巳,甲辰,己酉,丙戌,辛未,己寅,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2910,2024-03-01 14:00:00+08:00,189.496,194.75,186.152,193.129,7533,HSI,^HSI,11551855827523890442,2025-06-02 09:22:10.700305+08:00,辛未,己卯,甲戌,丙寅,辛巳,甲辰,己酉,丙戌,戊戌,己寅,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2911,2024-03-01 15:00:00+08:00,154.309,162.472,152.184,159.572,8015,HSI,^HSI,7911537431744593528,2025-06-02 09:22:10.700305+08:00,壬申,己卯,甲戌,丁卯,辛巳,甲辰,己酉,丙戌,壬申,己卯,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2977,2024-03-04 09:00:00+08:00,168.903,175.166,163.809,172.966,6982,HSI,^HSI,2749306881221457100,2025-06-02 09:22:10.700305+08:00,乙巳,丁卯,壬戌,庚子,辛巳,甲辰,己酉,丙戌,乙巳,丁辰,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2978,2024-03-04 10:00:00+08:00,115.053,122.021,106.282,114.534,1998,HSI,^HSI,4864545906329815915,2025-06-02 09:22:10.700305+08:00,乙巳,丁卯,壬戌,庚子,辛巳,甲辰,己酉,丙戌,壬申,丁辰,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2979,2024-03-04 11:00:00+08:00,182.646,192.449,180.415,189.8,9722,HSI,^HSI,4822457946104850196,2025-06-02 09:22:10.700305+08:00,丙午,壬午,丁丑,辛丑,辛巳,甲辰,己酉,丙戌,丙午,丁巳,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2981,2024-03-04 13:00:00+08:00,173.377,182.569,166.796,173.332,2297,HSI,^HSI,16440006540900421133,2025-06-02 09:22:10.700305+08:00,丁未,壬午,丁丑,壬寅,辛巳,甲辰,己酉,丙戌,丁未,壬巳,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2982,2024-03-04 14:00:00+08:00,189.76,192.707,184.268,187.619,8093,HSI,^HSI,6135926030296760377,2025-06-02 09:22:10.700305+08:00,丁未,壬午,丁丑,壬寅,辛巳,甲辰,己酉,丙戌,甲戌,壬巳,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
2983,2024-03-04 15:00:00+08:00,133.454,142.771,126.063,133.503,7400,HSI,^HSI,18437451325634928961,2025-06-02 09:22:10.700305+08:00,戊申,壬午,丁丑,癸卯,辛巳,甲辰,己酉,丙戌,戊申,壬午,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3001,2024-03-05 09:00:00+08:00,117.508,124.232,113.773,114.806,1696,HSI,^HSI,13293507776136764190,2025-06-02 09:22:10.700305+08:00,丁巳,戊辰,癸亥,壬子,辛巳,甲辰,己酉,丙戌,丁巳,戊巳,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3002,2024-03-05 10:00:00+08:00,141.839,148.387,132.705,143.284,8517,HSI,^HSI,13925423683606588263,2025-06-02 09:22:10.700305+08:00,丁巳,戊辰,癸亥,壬子,辛巳,甲辰,己酉,丙戌,甲申,戊巳,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3003,2024-03-05 11:00:00+08:00,198.452,198.801,191.389,198.108,6951,HSI,^HSI,417459568840934109,2025-06-02 09:22:10.700305+08:00,戊午,癸未,戊寅,癸丑,丁卯,甲辰,己酉,壬申,戊午,戊午,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3005,2024-03-05 13:00:00+08:00,102.994,111.312,95.8524,101.308,6978,HSI,^HSI,799826125841477823,2025-06-02 09:22:10.700305+08:00,己未,癸未,戊寅,甲寅,丁卯,甲辰,己酉,壬申,己未,癸午,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3006,2024-03-05 14:00:00+08:00,185.092,193.175,175.241,192.007,7402,HSI,^HSI,12430907533613766422,2025-06-02 09:22:10.700305+08:00,己未,癸未,戊寅,甲寅,丁卯,甲辰,己酉,壬申,丙戌,癸午,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3007,2024-03-05 15:00:00+08:00,100.296,108.877,97.3516,105.862,9965,HSI,^HSI,5888661413003130443,2025-06-02 09:22:10.700305+08:00,庚申,癸未,戊寅,乙卯,丁卯,甲辰,己酉,壬申,庚申,癸未,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3025,2024-03-06 09:00:00+08:00,182.671,186.05,176.072,185.864,2979,HSI,^HSI,8186220249475421694,2025-06-02 09:22:10.700305+08:00,己巳,己巳,甲子,甲子,丁卯,甲辰,己酉,壬申,己巳,己午,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3026,2024-03-06 10:00:00+08:00,169.673,173.633,160.463,167.6,2179,HSI,^HSI,15069623390723805713,2025-06-02 09:22:10.700305+08:00,己巳,己巳,甲子,甲子,丁卯,甲辰,己酉,壬申,丙申,己午,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3027,2024-03-06 11:00:00+08:00,109.916,119.505,102.753,114.706,4172,HSI,^HSI,8168036349485307361,2025-06-02 09:22:10.700305+08:00,庚午,甲申,己卯,乙丑,丁卯,甲辰,己酉,壬申,庚午,己未,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3029,2024-03-06 13:00:00+08:00,174.183,183.175,170.999,174.536,8777,HSI,^HSI,2984093531703787794,2025-06-02 09:22:10.700305+08:00,辛未,甲申,己卯,丙寅,丁卯,甲辰,己酉,壬申,辛未,甲未,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3030,2024-03-06 14:00:00+08:00,197.364,201.109,193.898,196.37,6453,HSI,^HSI,5869886289698016983,2025-06-02 09:22:10.700305+08:00,辛未,甲申,己卯,丙寅,丁卯,甲辰,己酉,壬申,戊戌,甲未,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3031,2024-03-06 15:00:00+08:00,182.685,186.566,178.479,184.94,2958,HSI,^HSI,16494572665377093419,2025-06-02 09:22:10.700305+08:00,壬申,甲申,己卯,丁卯,丁卯,甲辰,己酉,壬申,壬申,甲申,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3049,2024-03-07 09:00:00+08:00,134.347,143.557,128.573,129.226,6297,HSI,^HSI,10227145280333118589,2025-06-02 09:22:10.700305+08:00,辛巳,庚午,乙丑,丙子,丁卯,甲辰,己酉,壬申,辛巳,庚未,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3050,2024-03-07 10:00:00+08:00,184.776,194.119,180.492,185.341,5782,HSI,^HSI,16070172091988955390,2025-06-02 09:22:10.700305+08:00,辛巳,庚午,乙丑,丙子,丁卯,甲辰,己酉,壬申,戊申,庚未,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3051,2024-03-07 11:00:00+08:00,122.955,126.325,120.545,125.488,4764,HSI,^HSI,18298651315914118025,2025-06-02 09:22:10.700305+08:00,壬午,乙酉,庚辰,丁丑,丁卯,甲辰,己酉,壬申,壬午,庚申,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3053,2024-03-07 13:00:00+08:00,189.51,194.381,179.924,193.491,7805,HSI,^HSI,8918498396890366446,2025-06-02 09:22:10.700305+08:00,癸未,乙酉,庚辰,戊寅,丁卯,甲辰,己酉,壬申,癸未,乙申,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3054,2024-03-07 14:00:00+08:00,144.88,153.029,141.033,149.899,9484,HSI,^HSI,4222967450445826477,2025-06-02 09:22:10.700305+08:00,癸未,乙酉,庚辰,戊寅,丁卯,甲辰,己酉,壬申,庚戌,乙申,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3055,2024-03-07 15:00:00+08:00,171.927,175.861,165.132,168.724,4284,HSI,^HSI,239183985598878758,2025-06-02 09:22:10.700305+08:00,甲申,乙酉,庚辰,己卯,丁卯,甲辰,己酉,壬申,甲申,乙酉,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3073,2024-03-08 09:00:00+08:00,199.177,209.051,192.34,203.948,4796,HSI,^HSI,1222306518927084045,2025-06-02 09:22:10.700305+08:00,癸巳,辛未,丙寅,戊子,丁卯,甲辰,己酉,壬申,癸巳,辛申,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3074,2024-03-08 10:00:00+08:00,117.058,124.179,113.142,115.207,3465,HSI,^HSI,4111937567165788169,2025-06-02 09:22:10.700305+08:00,癸巳,辛未,丙寅,戊子,丁卯,甲辰,己酉,壬申,庚申,辛申,壬卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
3075,2024-03-08 11:00:00+08:00,138.764,143.578,133.429,141.704,2609,HSI,^HSI,10257335465443090148,2025-06-02 09:22:10.700305+08:00,甲午,丙戌,辛巳,己丑,丁卯,甲辰,己酉,壬申,甲午,辛酉,壬卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
