,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
4011,2024-04-16 11:00:00+08:00,131.249,132.525,124.66,129.223,5088,HSI,^HSI,10696968618743157234,2025-06-02 10:07:31.214458+08:00,壬午,乙丑,庚申,丁丑,戊辰,甲辰,己酉,癸酉,壬午,庚子,己辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,16,11,1,2,False,False,False,False,False,False,107,16,壬,午,-0.951057,0.309017,1.22465e-16,-1,乙,丑,0.587785,0.809017,0.5,0.866025,庚,申,-0.587785,-0.809017,-0.866025,-0.5,丁,丑,0.951057,-0.309017,0.5,0.866025,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,養,養,墓庫,墓庫,臨官,絕,冠帶,冠帶,養,養,病,帝旺,養,養,冠帶,冠帶,死,長生,衰,衰,冠帶,冠帶,絕,臨官,墓庫,墓庫,衰,衰,長生,沐浴,墓庫,墓庫,養,養,帝旺
4013,2024-04-16 13:00:00+08:00,146.463,148.502,145.174,146.391,1659,HSI,^HSI,719125193032098807,2025-06-02 10:07:31.214458+08:00,癸未,乙丑,庚申,戊寅,戊辰,甲辰,己酉,癸酉,癸未,乙子,己辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,16,13,1,2,False,False,False,False,False,False,107,16,癸,未,-0.587785,0.809017,-0.5,-0.866025,乙,丑,0.587785,0.809017,0.5,0.866025,庚,申,-0.587785,-0.809017,-0.866025,-0.5,戊,寅,0.587785,-0.809017,0.866025,0.5,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,養,胎,墓庫,墓庫,臨官,墓庫,冠帶,沐浴,養,養,病,衰,養,長生,冠帶,冠帶,死,養,衰,帝旺,冠帶,冠帶,絕,冠帶,墓庫,死,衰,衰,長生,冠帶,墓庫,絕,養,養,帝旺
4014,2024-04-16 14:00:00+08:00,106.471,113.33,100.374,107.717,2817,HSI,^HSI,7537465113893626683,2025-06-02 10:07:31.214458+08:00,癸未,乙丑,庚申,戊寅,戊辰,甲辰,己酉,癸酉,庚戌,乙子,己辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,16,14,1,2,False,False,False,False,False,False,107,16,癸,未,-0.587785,0.809017,-0.5,-0.866025,乙,丑,0.587785,0.809017,0.5,0.866025,庚,申,-0.587785,-0.809017,-0.866025,-0.5,戊,寅,0.587785,-0.809017,0.866025,0.5,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,養,胎,墓庫,墓庫,臨官,墓庫,冠帶,沐浴,養,養,病,衰,養,長生,冠帶,冠帶,死,養,衰,帝旺,冠帶,冠帶,絕,冠帶,墓庫,死,衰,衰,長生,冠帶,墓庫,絕,養,養,帝旺
4015,2024-04-16 15:00:00+08:00,121.446,127.376,119.061,123.848,4536,HSI,^HSI,8721455150335807634,2025-06-02 10:07:31.214458+08:00,甲申,乙丑,庚申,己卯,戊辰,甲辰,己酉,癸酉,甲申,乙丑,己辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,16,15,1,2,False,False,False,False,False,False,107,16,甲,申,0,1,-0.866025,-0.5,乙,丑,0.587785,0.809017,0.5,0.866025,庚,申,-0.587785,-0.809017,-0.866025,-0.5,己,卯,1.22465e-16,-1,1,6.12323e-17,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,養,絕,墓庫,墓庫,臨官,死,冠帶,長生,養,養,病,病,養,沐浴,冠帶,冠帶,死,胎,衰,臨官,冠帶,冠帶,絕,沐浴,墓庫,病,衰,衰,長生,臨官,墓庫,胎,養,養,帝旺
4033,2024-04-17 09:00:00+08:00,166.278,174.431,161.062,168.647,4359,HSI,^HSI,4426908021268450266,2025-06-02 10:07:31.214458+08:00,癸巳,辛亥,丙午,戊子,戊辰,甲辰,己酉,癸酉,癸巳,辛子,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,17,9,2,2,False,False,False,False,False,False,108,16,癸,巳,-0.587785,0.809017,0.5,-0.866025,辛,亥,-0.951057,-0.309017,-0.5,0.866025,丙,午,0.951057,0.309017,1.22465e-16,-1,戊,子,0.587785,-0.809017,0,1,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,沐浴,長生,墓庫,墓庫,臨官,胎,帝旺,臨官,養,養,病,臨官,絕,胎,冠帶,冠帶,死,沐浴,死,病,冠帶,冠帶,絕,帝旺,胎,絕,衰,衰,長生,長生,病,死,養,養,帝旺
4034,2024-04-17 10:00:00+08:00,106.319,106.356,98.0864,104.733,1935,HSI,^HSI,2882243855041111767,2025-06-02 10:07:31.214458+08:00,癸巳,辛亥,丙午,戊子,戊辰,甲辰,己酉,癸酉,庚申,辛子,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,17,10,2,2,False,False,False,False,False,False,108,16,癸,巳,-0.587785,0.809017,0.5,-0.866025,辛,亥,-0.951057,-0.309017,-0.5,0.866025,丙,午,0.951057,0.309017,1.22465e-16,-1,戊,子,0.587785,-0.809017,0,1,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,沐浴,長生,墓庫,墓庫,臨官,胎,帝旺,臨官,養,養,病,臨官,絕,胎,冠帶,冠帶,死,沐浴,死,病,冠帶,冠帶,絕,帝旺,胎,絕,衰,衰,長生,長生,病,死,養,養,帝旺
4035,2024-04-17 11:00:00+08:00,106.943,109.016,103.22,108.93,5088,HSI,^HSI,7410647193212429214,2025-06-02 10:07:31.214458+08:00,甲午,丙寅,辛酉,己丑,戊辰,甲辰,己酉,癸酉,甲午,辛丑,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,17,11,2,2,False,False,False,False,False,False,108,16,甲,午,0,1,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,丑,1.22465e-16,-1,0.5,0.866025,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,胎,養,墓庫,墓庫,臨官,絕,沐浴,冠帶,養,養,病,帝旺,長生,養,冠帶,冠帶,死,長生,帝旺,衰,冠帶,冠帶,絕,臨官,死,墓庫,衰,衰,長生,沐浴,絕,墓庫,養,養,帝旺
4037,2024-04-17 13:00:00+08:00,132.806,136.612,129.942,131.519,4666,HSI,^HSI,6027202520030563114,2025-06-02 10:07:31.214458+08:00,乙未,丙寅,辛酉,庚寅,戊辰,甲辰,己酉,癸酉,乙未,丙丑,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,17,13,2,2,False,False,False,False,False,False,108,16,乙,未,0.587785,0.809017,-0.5,-0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,寅,-0.587785,-0.809017,0.866025,0.5,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,胎,胎,墓庫,墓庫,臨官,墓庫,沐浴,沐浴,養,養,病,衰,長生,長生,冠帶,冠帶,死,養,帝旺,帝旺,冠帶,冠帶,絕,冠帶,死,死,衰,衰,長生,冠帶,絕,絕,養,養,帝旺
4038,2024-04-17 14:00:00+08:00,163.45,163.725,160.578,161.63,1143,HSI,^HSI,9660133956122835309,2025-06-02 10:07:31.214458+08:00,乙未,丙寅,辛酉,庚寅,戊辰,甲辰,己酉,癸酉,壬戌,丙丑,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,17,14,2,2,False,False,False,False,False,False,108,16,乙,未,0.587785,0.809017,-0.5,-0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,寅,-0.587785,-0.809017,0.866025,0.5,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,胎,胎,墓庫,墓庫,臨官,墓庫,沐浴,沐浴,養,養,病,衰,長生,長生,冠帶,冠帶,死,養,帝旺,帝旺,冠帶,冠帶,絕,冠帶,死,死,衰,衰,長生,冠帶,絕,絕,養,養,帝旺
4039,2024-04-17 15:00:00+08:00,158.98,163.543,156.582,163.051,8800,HSI,^HSI,14490924604029011427,2025-06-02 10:07:31.214458+08:00,丙申,丙寅,辛酉,辛卯,戊辰,甲辰,己酉,癸酉,丙申,丙寅,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,17,15,2,2,False,False,False,False,False,False,108,16,丙,申,0.951057,0.309017,-0.866025,-0.5,丙,寅,0.951057,0.309017,0.866025,0.5,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,辛,卯,-0.951057,-0.309017,1,6.12323e-17,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,胎,絕,墓庫,墓庫,臨官,死,沐浴,長生,養,養,病,病,長生,沐浴,冠帶,冠帶,死,胎,帝旺,臨官,冠帶,冠帶,絕,沐浴,死,病,衰,衰,長生,臨官,絕,胎,養,養,帝旺
4057,2024-04-18 09:00:00+08:00,114.122,117.077,111.117,113.589,1118,HSI,^HSI,15988105784144913033,2025-06-02 10:07:31.214458+08:00,乙巳,壬子,丁未,庚子,戊辰,甲辰,己酉,癸酉,乙巳,壬丑,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,18,9,3,2,False,False,False,False,False,False,109,16,乙,巳,0.587785,0.809017,0.5,-0.866025,壬,子,-0.951057,0.309017,0,1,丁,未,0.951057,-0.309017,-0.5,-0.866025,庚,子,-0.587785,-0.809017,0,1,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,長生,長生,墓庫,墓庫,臨官,胎,臨官,臨官,養,養,病,臨官,胎,胎,冠帶,冠帶,死,沐浴,病,病,冠帶,冠帶,絕,帝旺,絕,絕,衰,衰,長生,長生,死,死,養,養,帝旺
4058,2024-04-18 10:00:00+08:00,155.563,157.546,148.379,155.133,2884,HSI,^HSI,11281635328196913579,2025-06-02 10:07:31.214458+08:00,乙巳,壬子,丁未,庚子,戊辰,甲辰,己酉,癸酉,壬申,壬丑,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,18,10,3,2,False,False,False,False,False,False,109,16,乙,巳,0.587785,0.809017,0.5,-0.866025,壬,子,-0.951057,0.309017,0,1,丁,未,0.951057,-0.309017,-0.5,-0.866025,庚,子,-0.587785,-0.809017,0,1,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,長生,長生,墓庫,墓庫,臨官,胎,臨官,臨官,養,養,病,臨官,胎,胎,冠帶,冠帶,死,沐浴,病,病,冠帶,冠帶,絕,帝旺,絕,絕,衰,衰,長生,長生,死,死,養,養,帝旺
4059,2024-04-18 11:00:00+08:00,170.355,175.107,169.899,172.878,2439,HSI,^HSI,3917280278198157999,2025-06-02 10:07:31.214458+08:00,丙午,丁卯,壬戌,辛丑,戊辰,甲辰,己酉,癸酉,丙午,壬寅,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,18,11,3,2,False,False,False,False,False,False,109,16,丙,午,0.951057,0.309017,1.22465e-16,-1,丁,卯,0.951057,-0.309017,1,6.12323e-17,壬,戌,-0.951057,0.309017,-0.866025,0.5,辛,丑,-0.951057,-0.309017,0.5,0.866025,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,絕,養,墓庫,墓庫,臨官,絕,長生,冠帶,養,養,病,帝旺,沐浴,養,冠帶,冠帶,死,長生,臨官,衰,冠帶,冠帶,絕,臨官,病,墓庫,衰,衰,長生,沐浴,胎,墓庫,養,養,帝旺
4061,2024-04-18 13:00:00+08:00,187.348,192.365,186.366,187.827,3747,HSI,^HSI,321510187418040190,2025-06-02 10:07:31.214458+08:00,丁未,丁卯,壬戌,壬寅,戊辰,甲辰,己酉,癸酉,丁未,丁寅,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,18,13,3,2,False,False,False,False,False,False,109,16,丁,未,0.951057,-0.309017,-0.5,-0.866025,丁,卯,0.951057,-0.309017,1,6.12323e-17,壬,戌,-0.951057,0.309017,-0.866025,0.5,壬,寅,-0.951057,0.309017,0.866025,0.5,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,絕,胎,墓庫,墓庫,臨官,墓庫,長生,沐浴,養,養,病,衰,沐浴,長生,冠帶,冠帶,死,養,臨官,帝旺,冠帶,冠帶,絕,冠帶,病,死,衰,衰,長生,冠帶,胎,絕,養,養,帝旺
4062,2024-04-18 14:00:00+08:00,171.681,180.794,171.225,173.734,4117,HSI,^HSI,1911796187086711873,2025-06-02 10:07:31.214458+08:00,丁未,丁卯,壬戌,壬寅,戊辰,甲辰,己酉,癸酉,甲戌,丁寅,庚辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,4,18,14,3,2,False,False,False,False,False,False,109,16,丁,未,0.951057,-0.309017,-0.5,-0.866025,丁,卯,0.951057,-0.309017,1,6.12323e-17,壬,戌,-0.951057,0.309017,-0.866025,0.5,壬,寅,-0.951057,0.309017,0.866025,0.5,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,絕,胎,墓庫,墓庫,臨官,墓庫,長生,沐浴,養,養,病,衰,沐浴,長生,冠帶,冠帶,死,養,臨官,帝旺,冠帶,冠帶,絕,冠帶,病,死,衰,衰,長生,冠帶,胎,絕,養,養,帝旺
